A|XLV|f|5284|32.87|101514250
AUTN|XLK|t|1126|55.01|1028804
AUTO|XLK|f|5279|43.84|4091061
AUY|XLB|f|4455|7.39|60251832
AVA|XLU|f|5284|15.77|6192989
AVAL|XLF|f|1581|3.42|897561
AVAV|XLI|f|3512|36.32|9394020
AVB|XLRE|f|5284|73.60|58474016
AVCT|XLK|f|640|122.15|18433989
AVCTW|XLK|f|520|0.34|39850
AVDO|XLY|t|1308|0.59|77152
AVG|XLK|t|1209|18.86|9772746
AVGO|XLK|f|2872|11.20|317727141
AVID|XLK|f|5284|18.12|9070423
AVLR|XLK|f|642|79.95|75002666
AVNS|XLV|f|1561|40.04|16925950
AVNT|XLB|f|5284|14.38|8047561
AVNU|XLE|t|348|14.78|581391
AVNX|XLK|t|2319|3118.94|73976916015
AVP|XLB|t|5033|16.97|63692170
AVT|XLK|f|5283|24.37|25724580
AVTR|XLV|f|411|18.58|79013309
AVY|XLY|f|5284|45.68|31738040
AVYA|XLK|f|764|16.06|26247936
AWE|XLC|t|1130|13.35|122675834
AWI|XLI|f|3581|42.50|20316872
AWK|XLU|f|3197|48.77|47250897
AWR|XLU|f|5284|22.33|4430239
AWS|XLY|t|1858|2.43|21336
AX|XLF|f|3945|13.76|9381273
AXGN|XLV|f|4475|6.75|2064030
AXIA|XLU|f|4328|4.32|2359011
AXL|XLY|f|5284|16.07|19430145
AXLL|XLB|t|4192|7027.19|141279022
AXON|XLI|f|4924|19.51|44464920
AXP|XLF|f|5284|50.30|282092590
AXS|XLF|f|4408|29.03|20263651
AXSI|XLK|t|591|4.94|54167
AXSM|XLV|f|1288|23.33|16573731
AXSO|XLK|t|2321|1.35|193277
AXTA|XLB|f|1545|28.03|61024011
AXTI|XLK|f|5284|6.41|2170559
AXU|XLB|f|3698|2.77|1119679
AY|XLU|f|1651|15.30|8342727
AYA|XLK|t|920|1.29|8052
AYE|XLU|t|331|22.81|24067502
AYI|XLI|f|4807|78.63|38404630
AYRO|XLC|f|1609|71542.61|4073417
AYX|XLK|f|951|75.78|117965163
AZK|XLB|t|2489|3.54|1955433
AZN|XLV|f|5284|33.68|65417693
AZO|XLY|f|5284|367.19|143746162
AZPN|XLK|f|5284|33.96|17506387
AZRE|XLU|f|1054|15.71|936074
AZS|XLY|t|732|10.10|179409
AZTA|XLV|f|5284|17.22|9910864
AZTC|XLK|t|343|2.35|1215871
AZUR|XLU|t|838|12.50|971287
AZX|XLU|t|304|7.13|1810669
AZZ|XLI|f|5240|21.48|3537989
B|XLB|f|5284|14.64|143817909
BA|XLI|f|5284|100.45|660189688
BAA|XLB|t|3176|355.38|4279107
BAANF|XLK|t|1226|2.52|456916
BABA|XLY|f|1583|143.33|2547870096
BAC|XLF|f|5284|18.57|1089501203
BAGL|XLY|t|359|5.26|26334
BAH|XLI|f|2548|28.46|27338053
BAK|XLB|f|5156|8.33|2680294
BALL|XLY|f|5284|20.46|51988620
BALY|XLY|f|445|25.48|7300951
BAMM|XLY|t|3059|5.63|426846
BANC|XLF|f|4339|10.90|3013480
BANF|XLF|f|5254|20.20|1109647
BANR|XLF|f|5283|58.98|2788312
BAP|XLF|f|5265|67.70|20938993
BARE|XLB|t|867|19.50|20974754
BATRA|XLC|f|1187|23.24|1576358
BAX|XLV|f|5284|31.67|158548696
BB|XLK|f|5284|24.32|473796064
BBA|XLY|t|2834|4.03|997105
BBAR|XLF|f|5284|5.59|1403788
BBBB|XLK|t|1839|32.46|14903998
BBD|XLF|f|4811|1330.70|6011518211
BBDC|XLF|f|3494|5.06|1070728
BBEPP|XLE|t|510|13.85|1158911
BBG|XLE|t|3340|24.97|21378172
BBIO|XLV|f|383|32.75|19875912
BBL|XLB|f|4410|26.45|31960975
BBLUQ|XLU|t|1543|1.64|171871
BBOX|XLK|t|4783|26.99|5140442
BBQ|XLY|f|5280|9.45|418801
BBQZ|XLY|t|1278|5.28|76535
BBRG|XLY|t|1910|12.44|1715772
BBRY|XLK|t|4541|27.04|1168903717
BBSI|XLI|f|4902|6.80|1574301
BBT|XLF|f|5155|14.09|1701282
BBU|XLI|f|1149|19.41|956716
BBVA|XLF|f|5284|4.74|7808724
BBW|XLY|f|4073|9.82|2297669
BBWI|XLY|f|5284|12.62|50172275
BBX|XLRE|t|4551|21.67|2350809
BBY|XLY|f|5284|26.41|134120298
BC|XLY|f|5282|27.61|26433881
BCAS|XLK|t|2444|1.48|44456
BCC|XLB|f|1991|21.37|8229706
BCE|XLC|f|5284|16.09|13213870
BCEI|XLE|f|2274|1539.88|1354131957
BCGI|XLC|t|1926|8.66|2959778
BCH|XLF|f|4677|13.59|1114249
BCICF|XLC|t|507|3.42|9410
BCO|XLI|f|5284|27.95|11101365
BCOM|XLC|t|2700|11.65|80996
BCONQ|XLU|t|3922|8.84|1457745
BCOV|XLK|f|2233|9.06|2557779
BCPC|XLB|f|5246|35.28|4101292
BCRX|XLV|f|5283|6.90|6811501
BCS|XLF|f|5284|12.30|21280260
BCSF|XLF|f|535|9.10|2227681
BCSI|XLK|t|3050|60.77|107884345
BCU|XLB|t|316|2.99|288816
BCYRA|XLC|t|925|2.28|32213
BDAY|XLY|t|957|10.18|448019
BDBD|XLP|t|2195|8.73|5048018
BDC|XLK|f|5284|39.27|13128164
BDE|XLY|t|407|4.83|575142
BDGPA|XLY|t|1162|1.47|488319
BDN|XLRE|f|5284|5.57|6424940
BDX|XLV|f|5284|66.87|109146095
BE|XLI|f|615|13.30|38169902
BEAR|XLY|t|1361|4.25|39093
BEAS|XLK|t|2092|18.93|194318665
BEDU|XLY|f|913|31.79|1600200
BEEMW|XLK|f|331|6.73|207628
BEL|XLY|t|4703|17.85|8882193
BELFA|XLK|f|4564|18.45|95951
BELFB|XLK|f|5284|19.20|661889
BEN|XLF|f|5284|18.01|56547084
BEOSZ|XLK|t|706|3.27|1696831
BEP|XLU|f|2824|9.49|2087145
BEQIF|XLRE|t|824|9.53|180177
BERY|XLB|f|2074|37.37|46920258
BEXP|XLE|t|2978|9.40|17777853
BFA|XLP|f|5280|19.85|585539
BFAM|XLY|f|1999|83.19|23778936
BFC|XLF|f|2361|25.55|209610
BFEN|XLRE|t|522|8.46|26277
BFH|XLF|f|4923|62.76|47246271
BFI|XLY|f|422|11.11|2215975
BFS|XLRE|f|5284|20.72|897332
BFST|XLF|f|687|18.85|543374
BFUN|XLK|t|1038|1.19|537428
BFX|XLY|f|5284|11.74|6429405
BG|XLP|f|4885|42.78|53243938
BGC|XLF|f|5270|3.38|5003275
BGSI|XLY|f|1260|54.17|46483
BH|XLY|f|5284|183.56|2153562
BHB|XLF|f|4993|10.18|193619
BHC|XLV|f|5284|38.49|144023275
BHCA|XLC|t|391|143.94|716597
BHE|XLK|f|5284|16.79|7596175
BHF|XLF|f|872|41.48|49110046
BHP|XLB|f|5284|18.41|63020782
BHRB|XLF|f|2202|10294.33|687393
BHTG|XLY|f|1117|2.96|419690
BHWK|XLC|t|492|8.21|77498
BIDU|XLC|f|3879|115.80|693107466
BIG|XLY|f|5284|22.29|23566018
BIIB|XLV|f|5282|147.48|303836701
BILI|XLC|f|697|24.05|121962283
BILL|XLK|f|266|78.40|102906475
BIO|XLV|f|5284|127.09|18677356
BIOA-WS|XLB|t|1301|0.25|2825119
BIOX-WT|XLB|t|375|0.30|20101
BIP|XLU|f|3268|10.28|5851981
BIQI|XLB|t|2232|20.92|302805
BIRT|XLK|t|3783|6.26|2874792
BITA|XLK|t|2507|23.74|22653539
BIW|XLU|t|1210|4.91|43345
BJ|XLP|f|633|28.62|61287262
BJRI|XLY|f|5265|26.13|8715548
BJS|XLE|t|2595|21.54|122423775
BK|XLF|f|5284|24.90|136676265
BKD|XLV|f|3803|20.33|28645919
BKE|XLY|f|5284|7.20|3206252
BKH|XLU|f|5284|25.42|8278977
BKI|XLK|f|1416|49.95|37181794
BKNG|XLY|f|5284|26.37|399304819
BKR|XLE|f|5283|24.30|104934779
BKS|XLY|t|4929|9.14|8842759
BKST|XLY|t|1446|10.49|1047473
BKU|XLF|f|2499|22.84|16985165
BKW|XLY|t|625|21.70|24798061
BL|XLK|f|1051|50.25|23293003
BLBD|XLI|f|1612|15.74|1317390
BLD|XLI|f|1395|69.41|23113396
BLDP|XLI|f|5284|10.80|10959687
BLDR|XLI|f|3910|10.94|10222734
BLFS|XLV|f|4755|5.57|720874
BLK|XLF|f|5284|170.13|106517892
BLKB|XLK|f|4142|39.85|10967487
BLMN|XLY|f|2114|15.38|22415911
BLNKW|XLK|f|702|2.47|322832
BLOCA|XLB|t|264|39.57|2236196
BLSW|XLK|t|264|34.09|16321145
BLVD|XLB|t|496|10.11|1071576
BLX|XLF|f|5282|8.26|1068826
BLZN|XLK|t|273|1.99|189488
BMA|XLF|f|3720|24.89|5745459
BMC|XLK|t|3443|29.26|72123079
BMCH|XLY|f|1863|20.89|8975885
BMGCA|XLB|t|259|1.90|1407788
BMI|XLK|f|5253|20.40|3327189
BMO|XLF|f|5284|29.53|14281526
BMRN|XLV|f|5282|43.96|58801421
BMS|XLB|t|4889|25.12|19987709
BMY|XLV|f|5284|24.51|234456011
BN|XLF|f|5282|6.43|24596880
BNBN|XLY|t|1106|2.92|1513120
BNHN|XLY|t|2723|10.37|235678
BNHNA|XLY|t|2049|10.59|460165
BNS|XLF|f|4675|24.23|14606030
BNSSA|XLRE|t|1851|140.11|71655
BNTX|XLV|f|310|56.38|160327200
BOBE|XLY|t|4536|25.98|7348219
BOG|XLE|t|413|8.84|334757
BOH|XLF|f|5284|31.74|9107611
BOJA|XLY|t|936|16.65|5716226
BOKF|XLF|f|5284|38.47|5336155
BOMN|XLRE|f|896|20.98|1538997
BONA|XLC|t|1335|6.85|1440929
BOOT|XLY|f|1554|20.78|13544836
BORN|XLP|t|2269|2.75|1060180
BOX|XLK|f|1497|17.51|36702002
BP|XLE|f|5284|20.04|126328543
BPO|XLRE|t|2705|14.21|21729100
BPOP|XLF|f|5284|60.23|15061569
BPY|XLRE|f|1960|15.07|11231296
BPZ|XLE|t|2832|5.08|4222438
BPZRQ|XLE|t|3962|16.22|3105725
BR|XLK|f|3471|45.20|33636251
BRBR|XLP|f|305|19.98|9783628
BRC|XLI|f|5284|22.46|5225743
BRCN|XLP|f|1933|2.09|38655
BREW|XLP|t|5201|7.62|719183
BRFS|XLP|f|4800|8.82|13767166
BRKR|XLV|f|5135|16.98|10987612
BRNC|XLE|t|1462|12.70|4179926
BRO|XLF|f|5284|13.52|17949307
BROG|XLE|f|492|10.03|891420
BROGW|XLE|f|491|0.46|37018
BRSL|XLY|f|5284|10.63|33147652
BRSP|XLRE|f|735|7.00|3087524
BRSS|XLB|t|1546|24.81|3954055
BRX|XLRE|f|1806|13.00|30733851
BRY|XLE|f|675|5.14|3207739
BRZZQ|XLY|t|808|0.90|44902
BSAC|XLF|f|5246|10.11|4217335
BSBR|XLF|f|2829|4.00|13977688
BSH|XLY|t|1993|5.01|96666
BSIRY|XLY|t|570|43.02|173709
BSM|XLE|f|1427|6.75|1443297
BSNX|XLE|t|274|17.31|3006250
BST|NA|f|1555|13.72|1484650
BSX|XLV|f|5284|19.06|166608393
BT|XLC|t|3999|11.00|3187371
BTB|XLY|f|1340|178334.53|500219909
BTBT|XLF|f|599|4.88|6121131
BTE|XLE|f|3718|15.30|6217672
BTG|XLB|f|3064|2.08|7041965
BTH|XLY|t|3971|36.06|5133224
BTHS|XLY|t|1156|8.55|234594
BTI|XLP|f|5284|15.97|18732853
BTTR|XLP|f|736|5586.89|50029
BTU|XLE|f|945|20.36|23270845
BUCA|XLY|t|2198|8.08|1499479
BUD|XLP|f|2897|72.27|109066842
BUR|XLF|f|740|11.97|133030
BURL|XLY|f|1826|108.15|108228939
BUYX|XLY|t|382|3.55|6278767
BV|XLI|f|633|15.13|5381679
BVN|XLB|f|5280|14.74|18558273
BW|XLI|f|1398|73.11|4531672
BWA|XLY|f|5284|20.32|44709751
BWB|XLF|f|707|11.53|951069
BWIN|XLF|f|299|18.98|6088964
BWLA|XLC|f|3353|8.94|12966
BWLD|XLY|t|3574|72.60|37153395
BWMX|XLY|f|319|8.92|429920
BWNG|XLC|t|1618|60.00|30203573
BWP|XLU|t|3191|17.03|11089105
BWTR|XLU|t|1237|3.79|850669
BWXT|XLI|f|2639|31.85|19919816
BX|XLF|f|3407|16.77|76359526
BXC|XLI|f|4039|33.59|1426187
BXG|XLRE|f|785|9.96|1194526
BXMT|XLRE|f|5187|16.19|4131396
BXP|XLRE|f|5284|50.58|48412221
BY|XLF|f|883|16.89|1396174
BYBI|XLY|t|1948|4.90|84517
BYD|XLY|f|5284|18.15|21559332
BYON|XLY|f|4682|21.78|30771000
BZH|XLY|f|5283|66.87|23308467
C|XLF|f|5284|132.24|834646234
CAAP|XLI|f|735|6.56|1812628
CAB|XLY|t|3331|33.59|26227034
CABO|XLC|f|1397|851.52|34462476
CAC|XLF|f|5248|15.89|462076
CACC|XLF|f|5267|118.00|14469938
CACI|XLK|f|5284|77.60|20077809
CACQ|XLY|t|977|11.16|2849339
CADD|XLE|t|1137|5.56|26041
CADE|XLF|f|5284|13.27|6422177
CAE|XLI|f|4639|10.46|1462056
CAFD|XLU|t|756|12.82|3892174
CAG|XLP|f|5284|13.80|56450728
CAGAQ|XLP|t|2272|7.71|32291
CAGC|XLB|t|1094|6.15|4368611
CAH|XLV|f|5284|35.28|87108308
CAKE|XLY|f|5284|25.85|25536031
CAL|XLY|f|5284|14.23|5753020
CALL|XLC|f|4551|52376.40|11486622
CALM|XLP|f|5211|14.80|7412388
CALX|XLK|f|2714|9.66|4012857
CALY|XLY|f|5284|8.64|7412907
CAMT|XLK|f|5091|3.92|641221
CANRQ|XLE|t|2310|0.66|500170
CAO|XLY|t|2143|12.60|4817686
CAPL|XLE|f|2059|8.43|614638
CAR|XLI|f|5284|25.22|63015572
CARG|XLY|f|811|33.19|33490958
CARS|XLC|f|913|19.12|24607012
CASH|XLF|f|4674|11.65|1877976
CASS|XLI|f|4859|21.04|711929
CASY|XLY|f|5284|53.44|19437383
CAT|XLI|f|5284|55.50|312553011
CATY|XLF|f|5282|17.74|6234365
CAU|XLB|t|2056|1.41|264587
CAW|XLB|t|4704|3.84|60929
CB|XLF|f|5284|57.45|101391274
CBEH|XLE|t|1668|3.29|666297
CBEY|XLC|t|2191|15.76|4882792
CBG|XLRE|t|3470|23.17|64257592
CBJ|XLB|t|1722|1.73|1012869
CBNK|XLF|f|571|11.33|225781
CBOE|XLF|f|2657|58.38|47206794
CBOU|XLY|t|1842|8.39|1868219
CBPX|XLB|t|1508|23.49|8610852
CBRE|XLRE|f|4170|27.54|66949517
CBRL|XLY|f|5284|47.24|18104517
CBS|XLC|t|5011|34.51|194271727
CBSH|XLF|f|5284|22.10|12208453
CBT|XLB|f|5284|26.72|9858359
CBU|XLF|f|5281|21.27|4033662
CBUK|XLY|t|1865|9.17|501774
CBZ|XLI|f|5284|8.97|2186115
CC|XLB|f|1395|19.33|43961933
CCALF|XLU|t|948|6.81|418042
CCB|XLF|f|620|15.57|365626
CCBEF|XLP|t|280|1.05|27689
CCBG|XLF|f|5260|14.82|347664
CCDC|XLY|t|1301|14.16|289090
CCE|XLP|t|3841|17.15|40070903
CCEC|XLI|f|3465|17.46|903371
CCEP|XLP|f|5284|14.96|29871320
CCH|XLP|f|447|12.25|6276390
CCI|XLRE|f|5283|37.74|80590121
CCJ|XLE|f|5281|14.71|33943489
CCK|XLY|f|5284|30.58|36334252
CCL|XLY|f|5284|31.12|151173025
CCLP|XLE|f|2401|5.88|528568
CCNE|XLF|f|4856|11.04|228194
CCO|XLC|f|3810|4.00|1433774
CCOI|XLC|f|4744|17.73|5970930
CCR|XLB|t|1384|9.59|508568
CCS|XLRE|f|1648|23.03|6286806
CCSC|XLY|t|1392|9.47|864807
CCTYQ|XLY|t|2952|12.53|48509750
CCU|XLP|f|5275|9.78|1560841
CDCAQ|XLB|t|3246|16.27|13706579
CDE|XLB|f|5284|20.09|27012743
CDEV|XLE|f|1158|11.46|27854257
CDIR|XLY|t|717|0.30|17816
CDMS|XLC|t|1793|12.97|228436
CDNA|XLV|f|1626|14.93|9112954
CDNS|XLK|f|5284|23.57|53938784
CDP|XLRE|f|5282|14.42|9246472
CDW|XLK|f|1893|59.59|55720675
CDWC|XLY|t|1956|55.47|61548178
CDWI|XLY|t|311|1.44|28314
CE|XLB|f|4015|46.85|53724307
CEC|XLY|t|3551|29.57|7196225
CECO|XLI|f|5112|6.42|644898
CEDU|XLY|t|1588|6.44|194087
CEI|XLE|f|663|119156.10|3987493
CEIX|XLB|f|782|21.18|8574392
CEL|XLC|f|3501|11.08|2035904
CELC|XLV|f|825|16.32|289200
CELH|XLP|f|3451|1.57|1323039
CENT|XLP|f|5284|11.42|1690809
CENTA|XLP|f|3502|13.34|4292366
CENX|XLB|f|5284|17.35|20531229
CEPU|XLU|f|734|5.90|1767036
CERPQ|XLB|f|3490|303.82|54589820
CET|XLF|f|5281|9.99|214845
CEVA|XLK|f|4573|18.22|2760816
CF|XLB|f|3875|23.03|125595601
CFFN|XLF|f|5284|4.95|2460900
CFG|XLF|f|1580|22.43|109933189
CFI|XLY|t|4402|0.10|4690
CFR|XLF|f|5284|39.81|16655657
CFSG|XLY|t|1089|10.13|1918825
CG|XLF|f|2181|15.42|13429291
CGAU|XLB|f|2582|10722.14|71354620
CGBD|XLF|f|895|6.97|1809874
CGG|XLE|t|4259|14162.04|54775600
CGNX|XLK|f|5284|15.91|19816859
CGP|XLU|f|785|31.42|24497318
CGX|XLC|t|3542|36.85|3437555
CGZ|XLC|t|444|2.65|201840
CHCO|XLF|f|5284|26.85|1576889
CHD|XLP|f|5283|23.00|37370608
CHDN|XLY|f|5284|16.21|7554358
CHE|XLV|f|5284|103.56|14383669
CHEF|XLP|f|2374|20.95|4742996
CHH|XLY|f|5284|32.27|8601239
CHK|XLE|f|1129|588.58|25229074216
CHKP|XLK|f|5284|55.62|125685888
CHRW|XLI|f|5284|39.53|58062637
CHT|XLC|f|4397|17.07|5874065
CHTR|XLC|f|2750|222.23|304771446
CHWY|XLY|f|392|42.64|172289572
CI|XLV|f|5284|68.41|154177691
CIB|XLF|f|5186|14.53|5386456
CIEN|XLK|f|5284|63.14|162282064
CIG|XLU|f|5274|0.87|4211454
CIGI|XLRE|f|5233|23.81|1035414
CIM|XLRE|f|3304|13.65|7240454
CINF|XLF|f|5284|31.87|22216831
CIVI|XLE|f|2276|1070.65|10262672
CL|XLP|f|5284|34.17|138660912
CLB|XLE|f|5284|56.36|27943201
CLBK|XLF|f|681|15.19|3480892
CLDX|XLV|f|5284|264.06|8667555
CLF|XLB|f|5284|18.77|98477778
CLH|XLI|f|5283|34.91|15899276
CLMB|XLK|f|5177|1.89|90072
CLMT|XLB|f|3760|12.66|3807055
CLNE|XLE|f|3426|8.58|11464410
CLS|XLK|f|5284|14.65|19160433
CLVT|XLK|f|544|19.03|25700671
CLX|XLP|f|5284|57.53|67415086
CM|XLF|f|5284|15.14|9899327
CMA|XLF|f|5284|29.90|53308143
CMBT|XLE|f|1544|4.87|4675496
CMC|XLI|f|5284|11.29|16558423
CMCL|XLB|f|5255|3.61|95668
CMCO|XLI|f|5282|18.31|2150877
CMCSA|XLC|f|5284|13.89|351456583
CME|XLF|f|4549|57.12|131434778
CMG|XLY|f|3760|7.71|260566387
CMI|XLI|f|5284|60.48|113633402
CMP|XLB|f|4293|41.93|13845389
CMPR|XLI|f|3840|62.92|22325447
CMPX|XLV|f|1539|4.60|351802
CMRE|XLI|f|2557|6.97|2092179
CMS|XLU|f|5284|18.20|40354841
CNA|XLF|f|5284|17.86|4275348
CNC|XLV|f|4795|19.81|72061764
CNH|XLI|f|5284|5.71|7372051
CNI|XLI|f|5284|32.25|43779295
CNK|XLC|f|3449|21.90|24798975
CNMD|XLV|f|5284|31.77|6458191
CNNE|XLY|f|1645|18.36|8014717
CNO|XLF|f|4359|11.99|17313177
CNOB|XLF|f|5111|10.50|748354
CNP|XLU|f|5284|11.42|42878678
CNQ|XLE|f|5139|7.06|50385194
CNR|XLE|f|782|12.71|5136260
CNS|XLF|f|4126|20.51|3286779
CNX|XLE|f|5284|20.40|69488300
CNXN|XLK|f|5284|15.12|1263820
CODI|XLI|f|3687|7.33|1435633
COF|XLF|f|5284|50.88|176848570
COGT|XLV|f|696|18.47|2098268
COHR|XLK|f|5284|17.67|11415634
COHU|XLK|f|5284|13.88|2526376
COKE|XLP|f|5283|8.64|3346267
COLB|XLF|f|5283|12.56|2799427
COLD|XLRE|f|744|23.97|42545008
COLL|XLV|f|1424|16.86|6666576
COLM|XLY|f|5284|32.35|11803842
COO|XLV|f|5284|26.81|46156971
COP|XLE|f|5284|28.94|270755476
COR|XLV|f|5284|33.33|71713968
CORT|XLV|f|4207|6.12|5325652
COST|XLP|f|5284|85.66|240568893
COTY|XLP|f|1903|16.66|70737542
CP|XLI|f|5284|17.15|54619487
CPA|XLI|f|3787|53.91|22081807
CPAY|XLK|f|2529|146.89|110300463
CPB|XLP|f|5284|23.66|45671698
CPF|XLF|f|5259|129.62|1912129
CPK|XLU|f|5283|28.82|1638374
CPRI|XLY|f|2276|51.11|168805457
CPRT|XLI|f|5284|4.99|33010036
CPRX|XLV|f|3534|2.43|2310438
CPS|XLY|f|2537|62.44|6852788
CPT|XLRE|f|5284|36.44|21690967
CQP|XLE|f|3472|12.47|3206150
CRAI|XLI|f|5277|27.09|1864854
CRESY|XLI|f|4973|7.01|923451
CRH|XLB|f|5284|17.36|6122707
CRI|XLY|f|4327|42.92|30017092
CRK|XLE|f|5284|74.16|13577529
CRL|XLV|f|5164|62.36|30100735
CRM|XLK|f|4162|57.99|371277057
CRMD|XLV|f|2637|7.62|1204107
CRNX|XLV|f|620|21.05|2146139
CRON|XLV|f|1113|6.97|57099577
CROX|XLY|f|3751|17.67|46982760
CRS|XLI|f|5284|28.26|14639838
CRSP|XLV|f|1058|45.85|45349071
CRTO|XLC|f|1806|31.93|21005728
CRUS|XLK|f|5284|23.31|34405286
CRVL|XLF|f|5284|9.18|1751959
CRVS|XLV|f|1204|8.68|1510090
CRWD|XLK|f|394|89.63|443971419
CSCO|XLK|f|5284|19.46|785895147
CSGP|XLRE|f|5284|15.00|31744177
CSGS|XLK|f|5283|22.40|8076472
CSIQ|XLK|f|3560|16.97|35954606
CSL|XLI|f|5284|50.72|19430657
CSR|XLRE|f|5275|35.58|1316220
CSTL|XLV|f|364|35.57|7429021
CSTM|XLB|f|1917|12.49|12415256
CSV|XLY|f|5282|10.13|948211
CSW|XLI|f|1324|50.51|3092140
CSWC|XLF|f|5215|4.22|358318
CSX|XLI|f|5284|7.08|162960300
CTAS|XLI|f|5284|16.90|48995276
CTBI|XLF|f|5276|17.79|723278
CTLP|XLK|f|5284|20.84|1182134
CTLT|XLV|f|1618|41.08|41414682
CTMX|XLV|f|1318|13.98|4638538
CTO|XLRE|f|5273|6.85|400805
CTOS|XLI|f|662|6.91|1324307
CTRA|XLE|f|5284|10.34|63197115
CTRE|XLRE|f|1662|10.90|7082976
CTS|XLK|f|5284|15.76|2553652
CTSH|XLK|f|5284|28.11|134701801
CTVA|XLB|f|406|26.72|133552493
CUBE|XLRE|f|4077|12.07|14994552
CUBI|XLF|f|2130|21.48|3800140
CUZ|XLRE|f|5284|22.99|9697468
CVBF|XLF|f|5284|8.36|4012588
CVCO|XLY|f|4410|73.00|3741113
CVE|XLE|f|2794|14.93|28251675
CVI|XLE|f|3322|11.73|7679244
CVLG|XLI|f|5280|6.59|1386948
CVLT|XLK|f|3594|42.35|21634601
CVNA|XLY|f|927|14.07|123941099
CVS|XLV|f|5284|33.30|242854926
CVX|XLE|f|5284|47.57|375981875
CW|XLI|f|5284|47.80|11940074
CWCO|XLU|f|5252|9.05|620801
CWEN|XLU|f|1419|12.25|8622339
CWH|XLY|f|1066|16.57|19551921
CWK|XLRE|f|609|15.98|13304251
CWST|XLI|f|5283|13.36|2687581
CWT|XLU|f|5284|17.36|3850331
CX|XLB|f|5284|9.10|71903296
CXT|XLI|f|5284|12.61|11479171
CXW|XLI|f|5284|11.85|11271875
CYD|XLY|f|5219|6.62|1483849
CZR|XLY|f|5283|13.12|16890671
D|XLU|f|5284|29.25|89885869
DAKT|XLK|f|5284|7.51|2330321
DAL|XLI|f|3447|26.54|287338113
DAN|XLY|f|3254|12.63|24702321
DAO|XLP|f|298|24.67|8915941
DAR|XLP|f|4971|11.93|13481429
DB|XLF|f|5279|32.16|41079461
DBRG|XLF|f|1641|28.72|21278981
DBX|XLK|f|700|22.81|113353164
DCH|XLY|f|5284|16.07|19416128
DCI|XLI|f|5284|22.37|12613402
