A|XLV|f|5284|32.87|101514250
DCO|XLI|f|5280|22.44|1403205
DCOM|XLF|f|4685|13.04|395072
DD|XLB|f|5284|16.21|203092984
DDOG|XLK|f|325|64.40|269466907
DDS|XLY|f|5284|32.01|22740037
DE|XLI|f|5284|60.23|188460922
DEA|XLRE|f|1487|29.02|5442915
DECK|XLY|f|5253|8.95|49306745
DEI|XLRE|f|3572|17.34|18250829
DELL|XLK|f|1102|21.74|49166345
DEO|XLP|f|5284|61.11|30724656
DFIN|XLK|f|1075|16.12|4552877
DFS|XLF|f|3411|36.72|120063461
DG|XLP|f|2802|70.30|190060420
DGICA|XLF|f|4833|89.38|1064951
DGICB|XLF|f|2636|7.87|16314
DGII|XLK|f|5284|10.25|1292406
DGX|XLV|f|5284|47.30|63115328
DHC|XLRE|f|5284|7.84|11413747
DHI|XLY|f|5284|20.05|94805069
DHR|XLV|f|5284|35.16|145452898
DHT|XLE|f|3831|11.65|2686104
DINO|XLE|f|5283|16.05|41873385
DIOD|XLK|f|5284|20.92|7317575
DIS|XLC|f|5284|52.07|486945025
DISH|XLC|f|5284|31.42|86272730
DJCO|XLK|f|3302|143.11|314347
DK|XLE|f|3692|15.51|15664472
DKL|XLE|f|2055|12.58|718983
DKNG|XLY|f|318|27.73|454643062
DKS|XLY|f|4585|24.30|47421227
DLB|XLI|f|3996|36.88|18344621
DLR|XLRE|f|4072|46.10|66484550
DLTR|XLP|f|5284|40.05|115425816
DLX|XLI|f|5284|21.65|7673093
DMLP|XLE|f|5265|5.14|269006
DNLI|XLV|f|771|23.94|12562114
DNN|XLE|f|4297|1.78|1084111
DNOW|XLI|f|1668|16.14|22184081
DNTH|XLV|f|638|170.61|1666551
DOC|XLRE|f|5283|10.01|31304950
DOCU|XLK|f|676|93.64|359284861
DOO|XLY|f|891|29.37|1816007
DORM|XLY|f|5166|29.24|5374365
DOV|XLI|f|5284|40.92|64282821
DOW|XLB|f|452|33.31|164538817
DOX|XLK|f|5284|33.27|34459164
DPZ|XLY|f|4149|87.41|65293183
DQ|XLK|f|2577|7.33|9340223
DRD|XLB|f|5284|5.73|1651521
DRH|XLRE|f|3928|7.29|12888056
DRI|XLY|f|5284|32.58|59456179
DRS|XLI|f|4870|5.95|471665
DSGR|XLI|f|5281|12.10|401851
DSGX|XLK|f|5268|14.39|1623160
DSL|NA|f|1936|7.42|3124323
DT|XLK|f|359|31.70|79373291
DTE|XLU|f|5284|34.20|42203885
DUK|XLU|f|5284|34.38|106862955
DVA|XLV|f|5284|40.16|62146133
DVN|XLE|f|5284|31.18|136071610
DX|XLRE|f|5281|4.26|530176
DXC|XLK|f|5284|29.00|74684252
DXCM|XLV|f|3957|15.32|65362332
DY|XLI|f|5284|34.82|17234593
E|XLE|f|5284|15.74|6886655
EA|XLC|f|5284|49.68|211713061
EAT|XLY|f|5284|24.58|33645106
EBAY|XLY|f|5284|17.10|417293164
EBF|XLI|f|5284|7.14|759806
EBS|XLV|f|3556|28.64|11770449
EC|XLE|f|3094|8.58|5191602
ECC|XLF|f|1569|3.74|420719
ECL|XLB|f|5284|65.51|86341830
ECPG|XLF|f|5025|22.53|5412265
ECVT|XLB|f|820|10.56|2322358
ED|XLU|f|5284|32.24|57831337
EDN|XLU|f|3381|14.43|1165046
EDU|XLP|f|3605|1554.24|11475420970
EEFT|XLK|f|5284|42.67|17264127
EEX|XLC|f|927|12.24|2348222
EFC|XLRE|f|2576|5.56|1006320
EFSC|XLF|f|4674|18.54|1235171
EFX|XLI|f|5284|54.96|47295774
EFXT|XLE|f|782|8.96|40183
EG|XLF|f|5284|95.24|35183746
EGBN|XLF|f|4706|19.40|2366908
EGO|XLB|f|4518|29.88|25409834
EGP|XLRE|f|5284|35.78|6928931
EGY|XLE|f|4948|3.13|1962655
EH|XLI|f|266|11.54|4435639
EHC|XLV|f|5275|24.19|20120623
EIG|XLF|f|3506|19.21|3358143
EIX|XLU|f|5284|26.39|56246006
EL|XLP|f|5284|52.66|102433912
ELAN|XLV|f|575|28.79|134416145
ELE|XLB|f|312|258.97|10204
ELF|XLP|f|1077|18.56|12052868
ELME|XLRE|f|5284|14.51|5942023
ELS|XLRE|f|5284|16.35|13837460
ELV|XLV|f|4827|93.88|207994580
EMA|XLU|f|2128|21.45|152948
EMBJ|XLI|f|5145|22.96|20820533
EME|XLI|f|5284|32.95|14275223
EMN|XLB|f|5284|32.27|45497388
EMR|XLI|f|5284|33.09|121384496
ENB|XLE|f|5205|12.99|23614057
ENIC|XLU|f|1184|2.98|1256438
ENOV|XLV|f|3186|55.30|26514425
ENPH|XLK|f|2204|14.27|49334531
ENR|XLI|f|1400|35.08|25725140
ENS|XLI|f|4136|41.99|27010084
ENSG|XLV|f|3309|17.60|5308870
ENTG|XLK|f|5153|15.25|13750361
ENVA|XLF|f|1551|17.88|5462480
EOG|XLE|f|5284|37.30|167579445
EPAC|XLI|f|5284|22.07|11870392
EPAM|XLK|f|2240|98.20|35319590
EPC|XLP|f|5226|43.56|31069043
EPD|XLE|f|5284|8.06|29773986
EPR|XLRE|f|5284|19.82|8373772
EPRT|XLRE|f|638|13.83|14144702
EQBK|XLF|f|1294|26.73|1413484
EQH|XLF|f|667|17.75|58696022
EQIX|XLRE|f|5130|158.80|93812240
EQNR|XLE|f|4917|9.66|16161443
EQR|XLRE|f|5284|27.08|55246182
EQT|XLE|f|5284|20.87|63720708
EQX|XLB|f|1144|6.38|3275796
ERIC|XLK|f|5284|9.32|46395129
ERIE|XLF|f|5283|55.67|3715235
ERII|XLI|f|3148|6.37|2380114
ERO|XLB|f|461|11.60|66918
ES|XLU|f|5284|24.32|36504014
ESBA|XLRE|f|1794|13.43|189984
ESE|XLK|f|5284|37.51|5595794
ESI|XLB|f|1768|12.96|25720094
ESLT|XLI|f|5261|48.65|1105950
ESNT|XLF|f|1805|29.44|19734493
ESPR|XLV|f|1894|37.70|27360244
ESQ|XLF|f|882|20.22|387511
ESRT|XLRE|f|1826|13.48|14326918
ESS|XLRE|f|5284|93.29|33863962
ESTA|XLV|f|619|22.67|1666847
ESTC|XLK|f|564|83.99|91369740
ET|XLE|f|3754|5.33|36400173
ETD|XLY|f|5284|12.91|4300271
ETN|XLI|f|5284|34.77|95280419
ETR|XLU|f|5284|20.80|57655829
ETSY|XLY|f|1440|40.04|124003233
EVAC|XLF|f|414|8.06|500935
EVER|XLC|f|633|25.37|9909675
EVO|XLV|f|3737|3.80|584795
EVR|XLF|f|3623|38.26|14986738
EVRG|XLU|f|5284|19.33|23515899
EVTC|XLK|f|1946|21.11|9587509
EW|XLV|f|5226|18.29|86633263
EWBC|XLF|f|5284|22.56|18888611
EXAS|XLV|f|5011|21.01|35854564
EXC|XLU|f|5284|16.74|116044741
EXEL|XLV|f|5215|10.85|22996954
EXK|XLB|f|3692|3.98|6286501
EXLS|XLK|f|3574|7.15|5608170
EXP|XLB|f|5284|43.95|27600925
EXPD|XLI|f|5284|34.97|54407534
EXPI|XLRE|f|1544|4.36|4038976
EXPO|XLI|f|5279|15.78|3616497
EXR|XLRE|f|4127|32.41|30109617
EXTR|XLK|f|5284|8.48|28491458
EYE|XLY|f|801|33.62|23099657
EYPT|XLV|f|3972|48.40|500039
EZPW|XLF|f|5232|10.49|5505618
F|XLY|f|5284|6.31|224530584
FAF|XLF|f|2672|26.17|19097736
FANG|XLE|f|2068|59.15|93262644
FAST|XLI|f|5284|5.99|58334266
FBIN|XLI|f|2339|36.49|57980086
FBK|XLF|f|1081|30.89|3097303
FBNC|XLF|f|5258|14.52|888633
FBP|XLF|f|5284|62.99|4287981
FBRT|XLRE|f|5282|6.99|4027351
FBRX|XLV|f|937|2730.66|1961146
FCBC|XLF|f|5203|13.86|393452
FCF|XLF|f|5284|6.28|2246483
FCFS|XLF|f|5281|29.99|7403885
FCN|XLI|f|5284|40.28|19073115
FCNCA|XLF|f|5277|201.74|4957930
FCPT|XLRE|f|1303|16.13|7349231
FCX|XLB|f|5284|17.15|324398801
FDP|XLP|f|5284|21.04|5678856
FDS|XLF|f|5284|90.15|30175319
FDUS|XLF|f|2400|5.29|479026
FDX|XLI|f|5284|95.59|201631354
FELE|XLI|f|5276|23.28|4148081
FER|XLI|f|330|27.22|144729
FET|XLE|f|2196|318.82|12103907
FFBC|XLF|f|5284|9.87|2397779
FFIC|XLF|f|5277|8.96|708855
FFIN|XLF|f|5281|9.49|4247024
FFIV|XLK|f|5284|72.49|98990120
FFWM|XLF|f|1545|13.10|1670170
FHB|XLF|f|1111|18.71|15138938
FHI|XLF|f|5284|13.95|11230170
FHN|XLF|f|5284|13.03|26402206
FIBK|XLF|f|2714|17.73|2906515
FICO|XLK|f|5284|81.61|23157377
FINV|XLF|f|791|2.90|2918350
FIS|XLK|f|4915|39.58|85766881
FISI|XLF|f|5217|12.50|402556
FISV|XLK|f|5284|29.58|108234865
FITB|XLF|f|5284|17.65|91216714
FIVE|XLY|f|2128|65.30|67637359
FIVN|XLK|f|1699|36.03|26315154
FIX|XLI|f|5284|16.36|3875354
FIZZ|XLP|f|5218|9.50|4549231
FLEX|XLK|f|5284|6.76|59189332
FLG|XLF|f|5284|19.79|22318519
FLGT|XLV|f|1067|11.23|6682491
FLNG|XLE|f|391|4.16|78643
FLO|XLP|f|5283|8.05|10758182
FLR|XLI|f|5284|37.20|73889834
FLS|XLI|f|5284|24.86|37842120
FLUT|XLY|f|328|119.87|616367
FMBH|XLF|f|2703|19.46|324101
FMC|XLB|f|5284|28.45|35942435
FMNB|XLF|f|4913|5.94|165703
FMS|XLV|f|5284|21.12|3711257
FMX|XLP|f|5284|40.20|24270910
FN|XLK|f|2649|30.99|11012323
FNB|XLF|f|5284|6.76|7321549
FND|XLY|f|928|46.77|50508762
FNF|XLF|f|3830|16.17|41005512
FNV|XLB|f|3275|50.13|30268527
FOLD|XLV|f|3423|8.57|14769000
FOR|XLRE|f|3285|16.84|4006255
FORM|XLK|f|4421|17.43|10827739
FORTY|XLK|f|4068|14.95|95842
FOX|XLC|f|457|28.58|45131700
FOXA|XLC|f|458|29.08|142687137
FOXF|XLY|f|1864|39.08|10479120
FPH|XLRE|f|919|9.17|1838726
FPI|XLRE|f|1694|6.10|994826
FR|XLRE|f|5284|16.77|10322369
FRHC|XLF|f|727|13.81|3124728
FRME|XLF|f|5283|15.59|1749864
FRO|XLE|f|4883|24.94|7584710
FRPT|XLP|f|1548|33.64|11101868
FRT|XLRE|f|5284|51.76|24529452
FSBC|XLF|f|309|7.66|15618
FSK|XLF|f|1691|9.35|3342297
FSLR|XLK|f|3554|81.51|252473838
FSLY|XLK|f|411|44.85|344760532
FSM|XLB|f|3828|3.67|3380318
FSS|XLI|f|5284|13.14|3711969
FSV|XLRE|f|1408|68.63|3471128
FTAI|XLI|f|1419|8.57|2647806
FTDR|XLY|f|580|40.62|24574875
FTI|XLE|f|4919|190.40|1143590840
FTNT|XLK|f|2799|8.65|78382092
FTS|XLU|f|2269|4186.23|11910005
FTV|XLK|f|1145|42.50|90362980
FUL|XLB|f|5284|24.57|8817242
FULC|XLV|f|369|12.64|1417209
FULT|XLF|f|5284|7.74|6451554
FUN|XLY|f|5284|20.74|4318147
FUTU|XLF|f|460|17.83|24517458
FWONA|XLC|f|2009|28.61|30961815
FWRD|XLI|f|5284|32.04|6027802
G|XLK|f|3379|19.26|16600861
GABC|XLF|f|5235|11.61|442300
GAIN|XLF|f|3909|2.72|394711
GAP|XLY|f|5285|15.37|93585967
GATX|XLI|f|5284|31.92|11047892
GAU|XLB|f|3276|2.92|943569
GBCI|XLF|f|5283|14.14|4914738
GBDC|XLF|f|2699|6.71|1777221
GBX|XLI|f|5270|18.98|8179643
GCMG|XLF|f|380|8.31|2685751
GD|XLI|f|5284|70.19|118682965
GDDY|XLK|f|1450|53.11|75111492
GDEN|XLY|f|5262|9.06|960000
GDOT|XLF|f|2631|34.96|16567840
GDS|XLK|f|1048|36.82|40163921
GDYN|XLK|f|456|9.41|2179740
GE|XLI|f|5284|88.41|764395318
GEF|XLY|f|5283|24.32|5039941
GEL|XLE|f|5281|8.81|3376378
GEN|XLK|f|5283|7.69|75075794
GEO|XLI|f|5284|7.71|7214082
GERN|XLV|f|5284|5.70|8050377
GES|XLY|f|5284|10.11|13308206
GFF|XLI|f|5282|11.08|2268265
GFI|XLB|f|5283|5.90|28076959
GGAL|XLF|f|5142|10.05|5718231
GGB|XLB|f|5262|2.57|21505692
GGG|XLI|f|5284|16.39|13889410
GH|XLV|f|565|77.36|81551920
GHC|XLP|f|5282|351.07|12058462
GHM|XLI|f|4991|13.63|1049360
GIB|XLK|f|5284|25.46|4825625
GIC|XLI|f|5281|7.04|817301
GIII|XLY|f|5123|17.48|9087242
GIL|XLY|f|5284|13.47|9789281
GILD|XLV|f|5281|27.41|340433963
GILT|XLK|f|5279|83.10|2036036
GIS|XLP|f|5284|23.88|93592793
GKOS|XLV|f|1391|43.41|22414438
GL|XLF|f|5284|36.08|28962829
GLDD|XLI|f|3528|6.53|2333317
GLNG|XLE|f|4468|16.07|16113547
GLOB|XLK|f|1626|62.06|17740078
GLP|XLE|f|3841|7.18|567979
GLPG|XLV|f|2270|73.32|9020089
GLPI|XLRE|f|1818|20.25|23392562
GLW|XLK|f|5284|15.74|160194756
GM|XLY|f|2547|27.21|375932709
GMAB|XLV|f|1769|16.01|3580030
GME|XLY|f|4755|4.17|53201923
GMED|XLV|f|2117|32.66|21321846
GNK|XLI|f|1563|15.95|1622074
GNL|XLRE|f|1408|8.24|3779840
GNRC|XLI|f|2742|47.19|32548525
GNTX|XLY|f|5284|10.00|21032100
GNW|XLF|f|4181|12.53|64597262
GO|XLP|f|388|36.59|37878748
GOGO|XLC|f|1897|11.25|19822402
GOLD|XLF|f|1701|5.49|275027
GOLF|XLY|f|1051|22.35|5958432
GOOD|XLRE|f|4378|6.01|633570
GOOG|XLC|f|4122|27.30|1991709243
GOOGL|XLC|f|4122|27.56|2059539892
GOOS|XLY|f|957|35.50|55663535
GOTU|XLP|f|398|43.26|181008957
GPC|XLY|f|5284|40.89|31484890
GPI|XLY|f|5284|42.54|12783252
GPK|XLY|f|5284|6.25|14885643
GPN|XLI|f|5023|43.77|65456643
GPRE|XLB|f|3725|14.80|8808221
GRBK|XLY|f|3413|16.06|1301859
GRC|XLI|f|5271|15.19|878995
GRFS|XLV|f|2413|14.89|15471675
GRMN|XLK|f|5047|30.02|48098469
GRPN|XLC|f|2304|113.06|64345040
GS|XLF|f|5284|118.27|619235412
GSAT|XLC|f|3564|31.98|3615427
GSBC|XLF|f|5250|20.33|550387
GSBD|XLF|f|1460|7.85|1190418
GSHD|XLF|f|676|46.53|8214686
GSK|XLV|f|5284|21.39|52096263
GSL|XLI|f|3116|13.28|225703
GSM|XLB|f|2877|10.20|6154578
GT|XLY|f|5284|16.84|58832585
GTES|XLI|f|740|13.20|6149159
GTLS|XLI|f|3635|46.41|19448955
GTX|XLY|f|577|9.77|10802606
GTY|XLRE|f|5251|10.03|1279428
GVA|XLI|f|5284|27.09|10961367
GWRE|XLK|f|2250|65.72|38714029
GWW|XLI|f|5284|124.93|71724554
GYRE|XLV|f|3685|4334.22|1075324
H|XLY|f|2808|52.04|30029434
HAE|XLV|f|5284|37.39|15374121
HAFC|XLF|f|5206|29.93|1741393
HAL|XLE|f|5284|24.21|294440096
HALO|XLV|f|4227|10.25|11375578
HAS|XLY|f|5284|30.87|42253090
HASI|XLF|f|1942|14.16|5921053
HBAN|XLF|f|5284|7.34|47757956
HBI|XLY|f|3620|11.14|50205779
HBNC|XLF|f|4476|24176.81|874854289
HBT|XLF|f|309|11.36|995074
HCA|XLV|f|2471|71.39|181266291
HCC|XLB|f|937|16.23|14637203
HCI|XLF|f|3103|22.74|2324928
HCM|XLV|f|1208|24.29|4139629
HCSG|XLV|f|5278|14.54|7136068
HD|XLY|f|5284|61.66|394972071
HDB|XLF|f|4885|8.39|31906138
HE|XLU|f|5284|16.73|7464860
HEI|XLI|f|5284|25.75|11463070
HELE|XLP|f|5284|51.16|11055308
HES|XLE|f|5284|42.23|152432195
HESM|XLE|f|943|11.29|1609486
HFWA|XLF|f|5194|11.54|915732
HGV|XLY|f|1019|31.62|31799925
HHH|XLRE|f|2556|93.19|19148675
HI|XLI|f|3220|21.86|6687219
HIFS|XLF|f|4098|77.51|278471
HIG|XLF|f|5284|34.83|95727569
HII|XLI|f|2463|116.20|41939337
HIMS|XLV|f|266|10.38|2821608
HIMX|XLK|f|3715|3.25|11203335
HIW|XLRE|f|5284|15.89|10859374
HL|XLB|f|5283|4.22|22789842
HLF|XLP|f|4039|23.58|71854316
HLI|XLF|f|1357|35.13|9993625
HLIO|XLI|f|4960|20.97|2408973
HLIT|XLK|f|5284|8.57|11375788
HLNE|XLF|f|968|41.51|7682219
HLT|XLY|f|1776|65.14|171788996
HLX|XLE|f|5284|16.14|21387060
HMC|XLY|f|5284|17.09|10534807
HMN|XLF|f|5284|15.90|2758129
HMY|XLB|f|5284|6.59|16471496
HNI|XLY|f|5284|21.76|4189390
HNRG|XLE|f|3226|5.64|329833
HOG|XLY|f|5284|32.54|72429631
HOLX|XLV|f|5284|22.60|60878814
HOMB|XLF|f|3657|9.91|5935384
HON|XLI|f|5284|51.72|196912929
HOPE|XLF|f|5242|7.56|2973874
HOV|XLY|f|5281|286.38|20094992
HP|XLE|f|5284|24.14|38301263
HPE|XLK|f|1311|10.40|115437041
HPK|XLE|f|608|9.32|1589246
HPQ|XLK|f|5284|10.28|261402896
HQY|XLV|f|1618|48.71|33200435
HR|XLRE|f|5284|7.47|5119632
HRB|XLY|f|5284|13.02|39091479
HRI|XLI|f|3555|42.88|62953434
HRL|XLP|f|5284|13.86|30034598
HROW|XLV|f|2800|14.46|439599
HRTG|XLF|f|1665|13.62|2791072
HSBC|XLF|f|5284|24.82|39472219
HSIC|XLV|f|5284|32.12|39603378
HSII|XLI|f|5284|19.32|2948125
HST|XLRE|f|5284|9.33|60303650
HSTM|XLV|f|5142|12.72|1689781
HSY|XLP|f|5284|50.44|59055287
HTB|XLF|f|2134|18.05|959524
HTBK|XLF|f|5192|6.88|503332
HTGC|XLF|f|3918|3.37|1524398
HTH|XLF|f|4252|13.57|4728332
HTHT|XLY|f|2712|13.50|20560604
HTLD|XLI|f|5284|12.88|6511210
HTO|XLU|f|5271|22.85|1786018
HUBB|XLI|f|5284|54.84|15273106
HUBG|XLI|f|5225|13.62|8425990
HUBS|XLK|f|1569|112.96|59609885
HUM|XLV|f|5284|99.45|132539436
HUN|XLB|f|4000|15.61|121056009
HURN|XLI|f|4084|44.95|8556113
HUT|XLF|f|665|7.42|128191
HUYA|XLC|f|666|9.06|31681885
HWC|XLF|f|5281|21.80|8257591
HWKN|XLB|f|5187|10.80|638792
HWM|XLI|f|1014|17.77|87657151
HXL|XLI|f|5284|26.30|17895056
HY|XLI|f|2078|49.95|3017274
HYMC|XLB|f|527|98.73|973507
HZO|XLY|f|5276|15.72|3554702
IAC|XLC|f|5284|11.71|98845463
IAG|XLB|f|4553|7.05|23466018
IART|XLV|f|5284|21.77|11776413
IAU|NA|f|4010|22.93|97247930
IBCP|XLF|f|5284|47.95|835748
IBKR|XLF|f|3439|7.81|19326078
IBM|XLK|f|5284|74.94|436780483
IBN|XLF|f|5223|5.56|51934948
IBOC|XLF|f|5284|17.30|3210110
IBP|XLY|f|1734|40.83|8518385
IBRX|XLV|f|1369|6.06|5478203
ICE|XLF|f|3807|38.22|163379615
ICFI|XLI|f|3590|37.02|3936152
ICHR|XLK|f|1022|23.80|14257794
ICL|XLB|f|3064|3.07|385816
ICLR|XLV|f|5265|46.84|15091267
ICUI|XLV|f|5284|77.29|11236915
IDA|XLU|f|5284|33.88|9067618
IDCC|XLK|f|5283|30.39|16277071
IDT|XLC|f|4932|10.10|1790564
IDXX|XLV|f|5284|71.42|42016467
IDYA|XLV|f|407|9.39|1482032
IEP|XLE|f|5252|9.34|843942
IEX|XLI|f|5284|49.76|19446360
IFF|XLB|f|5284|52.02|33436717
IFS|XLF|f|378|22.56|1547758
IGIC|XLF|f|533|6.64|508763
IHG|XLY|f|4461|23.45|4101001
IHRT|XLC|f|411|12.18|6203618
IIIN|XLI|f|5145|11.87|1818953
IIIV|XLK|f|638|24.12|4310494
IIPR|XLRE|f|1028|37.67|15157476
ILMN|XLV|f|5140|93.94|125025958
IMAX|XLC|f|5284|16.35|12486443
IMKTA|XLP|f|5284|17.98|1439090
IMO|XLE|f|5284|22.54|6830846
IMTX|XLV|f|383|10.60|1368075
IMVT|XLV|f|359|23.11|8777072
INCY|XLV|f|5284|38.36|60357490
INDB|XLF|f|5284|26.04|2313865
INDI|XLK|f|253|10.15|4865541
INFY|XLK|f|5284|4.21|50737617
ING|XLF|f|5284|9.40|15430575
INGR|XLP|f|5284|40.10|21425906
INMD|XLV|f|354|16.85|36594556
INN|XLRE|f|2491|7.65|4791548
INOD|XLK|f|5284|2.90|272711
INSP|XLV|f|672|72.81|22347119
INSW|XLE|f|1036|11.72|2618814
INTC|XLK|f|5284|21.83|898670018
INTU|XLK|f|5284|72.24|149963512
INVA|XLV|f|4087|15.45|11412564
INVH|XLRE|f|987|20.22|65040287
INVX|XLE|f|5284|44.59|19004476
IONS|XLV|f|5283|24.29|34513862
IOSP|XLB|f|5280|27.39|3200306
IOVA|XLV|f|2348|27.25|11322326
IP|XLY|f|5284|27.31|98465073
IPAR|XLP|f|5179|18.63|2119206
IPG|XLC|f|5284|11.40|43928050
IPGP|XLK|f|3537|81.19|34984158
IQ|XLC|f|696|21.80|240933998
IQV|XLV|f|1927|93.67|111238798
IR|XLI|f|917|27.31|52436844
IRDM|XLC|f|3154|11.09|8203591
IRM|XLRE|f|5284|12.38|21149461
IRMD|XLV|f|1629|16.84|1009005
IRS|XLRE|f|5222|5.76|455133
IRT|XLRE|f|1858|6.63|3450011
IRTC|XLV|f|1057|82.81|28943492
IRWD|XLV|f|2748|11.27|12490756
ISOU|XLE|f|615|1.89|14680
ISRG|XLV|f|5172|53.85|175013433
IT|XLK|f|5284|51.78|26753018
ITGR|XLV|f|5095|34.08|7006978
ITRI|XLK|f|5284|46.51|19262763
ITRN|XLK|f|3842|11.42|427286
ITT|XLI|f|5284|23.23|35733606
ITUB|XLF|f|4749|2.55|68471674
ITW|XLI|f|5284|55.05|104431094
IVR|XLRE|f|2900|35.06|5512824
IVZ|XLF|f|5284|13.38|39049996
IX|XLF|f|5278|3.50|528902
J|XLI|f|5284|34.28|39445899
JAZZ|XLV|f|3420|88.30|57808310
JBGS|XLRE|f|880|26.76|17236310
JBHT|XLI|f|5284|45.08|49056582
JBI|XLI|f|250|10.02|1962432
JBL|XLK|f|5284|20.41|45089055
JBLU|XLI|f|4715|12.53|69199990
JBSS|XLP|f|5249|20.82|1561972
JBTM|XLI|f|3135|47.55|8454226
JCI|XLI|f|5284|14.91|63102487
JD|XLY|f|1666|31.06|389992588
JEF|XLF|f|5284|17.00|24101967
JHG|XLF|f|906|18.37|20834972
JHX|XLB|f|4513|7.78|159888
JJSF|XLP|f|5282|54.43|3852847
JKHY|XLK|f|5284|45.64|21443060
JKS|XLK|f|2678|16.28|27407606
JLL|XLRE|f|5283|77.33|28650890
JMIA|XLY|f|435|13.24|98785994
JNJ|XLV|f|5284|56.43|484330922
JOE|XLRE|f|5284|26.47|13976040
JOUT|XLY|f|5143|22.66|672845
JOYY|XLC|f|2042|47.94|65323910
JPM|XLF|f|5284|39.47|746117040
K|XLP|f|5283|30.71|64654995
KAI|XLI|f|5284|35.32|1997689
KALU|XLB|f|3649|48.67|7883200
KALV|XLV|f|1443|21.31|1207929
KB|XLF|f|4824|26.74|7980782
KBH|XLY|f|5284|19.58|56157999
KBR|XLI|f|3555|19.90|34506066
KDP|XLP|f|3187|10.19|25885066
KE|XLI|f|1552|15.11|1056675
KEN|XLU|f|1280|5.21|17470
KEP|XLU|f|5284|11.36|6447077
KEX|XLI|f|5284|47.12|20891799
KEY|XLF|f|5284|10.50|68901501
KEYS|XLK|f|1562|57.50|79270722
KFY|XLI|f|5284|20.00|7134838
KGC|XLB|f|5284|7.09|49762642
KHC|XLP|f|2087|38.28|167478476
KIM|XLRE|f|5284|10.64|31859206
KKR|XLF|f|3339|14.47|39144476
KLAC|XLK|f|5284|62.77|207372013
KLIC|XLK|f|5284|11.33|10387765
KMB|XLP|f|5284|58.17|116654540
KMI|XLE|f|2489|14.99|166099420
KMPR|XLF|f|5284|27.93|5680095
KMT|XLI|f|5284|20.97|16042275
